row_id,source_dataset,label,display_name,split,source_relative_path,split_relative_path,original_class_folder,filename,copied
149,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_1939.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_1939.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_1939.jpg,true
150,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_2678.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_2678.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_2678.jpg,true
151,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_3398.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_3398.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_3398.jpg,true
152,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_4250.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_4250.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_4250.jpg,true
153,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_668.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_668.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_668.jpg,true
154,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_347.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_347.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_347.jpg,true
155,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_3440.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_3440.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_3440.jpg,true
156,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_158.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_158.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_158.jpg,true
157,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_4976.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_4976.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_4976.jpg,true
158,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_4978.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_4978.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_4978.jpg,true
159,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_3169.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_3169.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_3169.jpg,true
160,Stanford Dogs / ImageNet Dogs,bullmastiff,Bullmastiff,test,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff\n02108422_2111.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\bullmastiff\n02108422-bull_mastiff__n02108422_2111.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02108422-bull_mastiff,n02108422_2111.jpg,true
161,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_481.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_481.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_481.jpg,true
162,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_18614.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_18614.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_18614.jpg,true
163,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_19775.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_19775.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_19775.jpg,true
164,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_21692.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_21692.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_21692.jpg,true
165,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_2072.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_2072.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_2072.jpg,true
166,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13744.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_13744.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13744.jpg,true
167,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_33651.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_33651.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_33651.jpg,true
168,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_31376.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_31376.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_31376.jpg,true
169,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_22193.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_22193.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_22193.jpg,true
170,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13016.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_13016.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13016.jpg,true
171,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_31049.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_31049.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_31049.jpg,true
172,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_25603.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_25603.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_25603.jpg,true
173,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_28433.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_28433.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_28433.jpg,true
174,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_5910.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_5910.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_5910.jpg,true
175,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13211.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_13211.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13211.jpg,true
176,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_31117.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_31117.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_31117.jpg,true
177,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_4267.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_4267.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_4267.jpg,true
178,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_10414.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_10414.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_10414.jpg,true
179,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_5588.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_5588.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_5588.jpg,true
180,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_4884.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_4884.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_4884.jpg,true
181,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_32635.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_32635.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_32635.jpg,true
182,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_7156.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_7156.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_7156.jpg,true
183,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_2553.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_2553.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_2553.jpg,true
184,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_7072.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_7072.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_7072.jpg,true
185,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_2248.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_2248.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_2248.jpg,true
186,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_6008.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_6008.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_6008.jpg,true
187,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1480.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_1480.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1480.jpg,true
188,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_744.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_744.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_744.jpg,true
189,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13868.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_13868.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13868.jpg,true
190,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_31274.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_31274.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_31274.jpg,true
191,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_6061.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_6061.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_6061.jpg,true
192,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_8912.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_8912.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_8912.jpg,true
193,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_5005.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_5005.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_5005.jpg,true
194,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_25779.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_25779.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_25779.jpg,true
195,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_32010.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_32010.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_32010.jpg,true
196,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_25291.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_25291.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_25291.jpg,true
197,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_12899.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_12899.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_12899.jpg,true
198,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_2859.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_2859.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_2859.jpg,true
199,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1371.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_1371.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1371.jpg,true
200,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_2465.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_2465.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_2465.jpg,true
201,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_21567.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_21567.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_21567.jpg,true
202,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_5675.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_5675.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_5675.jpg,true
203,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_21589.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_21589.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_21589.jpg,true
204,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_34022.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_34022.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_34022.jpg,true
205,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_22955.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_22955.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_22955.jpg,true
206,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_21903.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_21903.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_21903.jpg,true
207,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_32692.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_32692.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_32692.jpg,true
208,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1813.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_1813.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1813.jpg,true
209,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13730.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_13730.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13730.jpg,true
210,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_10160.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_10160.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_10160.jpg,true
211,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_27131.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_27131.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_27131.jpg,true
212,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_3643.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_3643.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_3643.jpg,true
213,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_34093.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_34093.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_34093.jpg,true
214,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_11178.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_11178.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_11178.jpg,true
215,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_12085.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_12085.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_12085.jpg,true
216,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,train,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_6093.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\train\great_dane\n02109047-Great_Dane__n02109047_6093.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_6093.jpg,true
217,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_23483.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_23483.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_23483.jpg,true
218,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_34175.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_34175.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_34175.jpg,true
219,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_20229.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_20229.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_20229.jpg,true
220,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_34209.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_34209.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_34209.jpg,true
